"video_cats","video_intense","video_num","Subject","how_aroused","how_fearful","how_pleasant","how_present_distant"
"Heights","High","5","R_2YXqTMKyhy5RBYR",4,7,1,7
"Heights","High","5","R_2z7q1EkCiBzJZ5e",5,2,5,6
"Heights","High","5","R_2zdxiXgY3GkN1sK",3,7,1,6
"Heights","High","5","R_2zdypco37CT9Pr3",5,3,3,5
"Heights","High","5","R_2zIy1c7smtu4An5",3,4,2,2
"Heights","High","5","R_2ZKYsxFJUzWzQzU",7,7,1,7
"Heights","High","5","R_305ItLpTNsERowr",7,7,1,7
"Heights","High","5","R_308fAGXAjvPsvTI",6,6,3,6
"Heights","High","5","R_31QMaLLICfNqbPe",2,7,1,3
"Heights","High","5","R_31YFNJrXl5tw9hx",4,5,1,5
